Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
4.9888,0.0000,0.0000,0.2365,0.1800,-0.2365,-0.1800,0.2972,-0.1916,-0.1395,-0.0705,-0.0513,0.9962,5.00,0
5.0873,0.0000,0.0000,0.2373,0.1803,-0.2373,-0.1803,0.2980,-0.1926,-0.1455,-0.0696,-0.0526,0.9962,5.00,0
5.1900,0.0000,0.0000,0.2390,0.1807,-0.2390,-0.1807,0.2996,-0.1985,-0.1472,-0.0700,-0.0520,0.9962,5.00,0
5.2888,0.0000,0.0000,0.2381,0.1807,-0.2381,-0.1807,0.2989,-0.1897,-0.1470,-0.0689,-0.0534,0.9962,5.00,0
5.3975,0.0000,0.0000,0.2379,0.1800,-0.2379,-0.1800,0.2984,-0.1943,-0.1455,-0.0698,-0.0523,0.9962,5.00,0
5.4918,0.0000,0.0000,0.2358,0.1806,-0.2358,-0.1806,0.2970,-0.1862,-0.1521,-0.0675,-0.0552,0.9962,5.00,0
5.5902,0.0000,0.0000,0.2353,0.1798,-0.2353,-0.1798,0.2961,-0.1951,-0.1474,-0.0696,-0.0526,0.9962,5.00,0
5.6919,0.0000,0.0000,0.2354,0.1788,-0.2354,-0.1788,0.2956,-0.1994,-0.1473,-0.0701,-0.0518,0.9962,5.00,0
5.7912,0.0000,0.0000,0.2351,0.1797,-0.2351,-0.1797,0.2959,-0.1989,-0.1567,-0.0685,-0.0540,0.9962,5.00,0
5.8916,0.0000,0.0000,0.2349,0.1791,-0.2349,-0.1791,0.2954,-0.2014,-0.1520,-0.0696,-0.0525,0.9962,5.00,0
5.9919,0.0000,0.0000,0.2338,0.1809,-0.2338,-0.1809,0.2956,-0.1989,-0.1639,-0.0673,-0.0555,0.9962,5.00,0
6.0924,0.0000,0.0000,0.2340,0.1801,-0.2340,-0.1801,0.2952,-0.2059,-0.1539,-0.0698,-0.0522,0.9962,5.00,0
6.1919,0.0000,0.0000,0.2346,0.1802,-0.2346,-0.1802,0.2958,-0.2094,-0.1596,-0.0694,-0.0529,0.9962,5.00,0
6.2954,0.0000,0.0000,0.2343,0.1811,-0.2343,-0.1811,0.2962,-0.2079,-0.1641,-0.0684,-0.0540,0.9962,5.00,0
6.4008,0.0000,0.0000,0.2343,0.1811,-0.2343,-0.1811,0.2961,-0.2103,-0.1620,-0.0691,-0.0532,0.9962,5.00,0
6.5018,0.0000,0.0000,0.2342,0.1807,-0.2342,-0.1807,0.2958,-0.2117,-0.1618,-0.0693,-0.0530,0.9962,5.00,0
6.6021,0.0000,0.0000,0.2335,0.1797,-0.2335,-0.1797,0.2946,-0.2109,-0.1600,-0.0695,-0.0527,0.9962,5.00,0
6.7024,0.0000,0.0000,0.2335,0.1796,-0.2335,-0.1796,0.2945,-0.2153,-0.1647,-0.0693,-0.0530,0.9962,5.00,0
6.8019,0.0000,0.0000,0.2335,0.1796,-0.2335,-0.1796,0.2946,-0.2174,-0.1667,-0.0692,-0.0531,0.9962,5.00,0
6.9036,0.0000,0.0000,0.2335,0.1799,-0.2335,-0.1799,0.2948,-0.2189,-0.1696,-0.0689,-0.0534,0.9962,5.00,0
7.0021,0.0000,0.0000,0.2342,0.1804,-0.2342,-0.1804,0.2956,-0.2238,-0.1716,-0.0692,-0.0531,0.9962,5.00,0
7.1113,0.0000,0.0000,0.2339,0.1809,-0.2339,-0.1809,0.2957,-0.2212,-0.1737,-0.0686,-0.0539,0.9962,5.00,0
7.2114,0.0000,0.0000,0.2339,0.1811,-0.2339,-0.1811,0.2959,-0.2245,-0.1737,-0.0690,-0.0534,0.9962,5.00,0
7.3118,0.0000,0.0000,0.2345,0.1803,-0.2345,-0.1803,0.2958,-0.2287,-0.1704,-0.0699,-0.0521,0.9962,5.00,0
7.4134,0.0000,0.0000,0.2341,0.1813,-0.2341,-0.1813,0.2961,-0.2264,-0.1796,-0.0683,-0.0542,0.9962,5.00,0
7.5136,0.0000,0.0000,0.2352,0.1806,-0.2352,-0.1806,0.2965,-0.2346,-0.1738,-0.0701,-0.0519,0.9962,5.00,0
7.6140,0.0000,0.0000,0.2341,0.1819,-0.2341,-0.1819,0.2965,-0.2271,-0.1840,-0.0677,-0.0549,0.9962,5.00,0
7.7146,0.0000,0.0000,0.2333,0.1816,-0.2333,-0.1816,0.2956,-0.2293,-0.1784,-0.0688,-0.0536,0.9962,5.00,0
7.8142,0.0000,0.0000,0.2261,0.1777,-0.2261,-0.1777,0.2876,-0.2023,-0.1635,-0.0678,-0.0548,0.9962,5.00,0
7.9171,0.0000,0.0000,0.2271,0.1786,-0.2271,-0.1786,0.2889,-0.2369,-0.1846,-0.0688,-0.0536,0.9962,5.00,0
8.0192,0.0000,0.0000,0.2241,0.1764,-0.2241,-0.1764,0.2852,-0.2212,-0.1727,-0.0687,-0.0537,0.9962,5.00,0
8.1199,0.0000,0.0000,0.2270,0.2171,-0.2270,-0.2171,0.3141,-0.2481,-0.3661,-0.0489,-0.0722,0.9962,5.00,0
11.7499,0.0000,0.0000,0.1572,0.3355,-0.1572,-0.3355,0.3706,0.0774,-0.7405,0.0091,-0.0867,0.9962,5.00,0
11.8505,0.0000,0.0000,0.1409,0.2564,-0.1409,-0.2564,0.2926,-0.1302,0.0890,-0.0720,0.0492,0.9962,5.00,0
11.9535,0.0000,0.0000,0.1345,0.2392,-0.1345,-0.2392,0.2744,-0.1679,-0.1515,-0.0647,-0.0584,0.9962,5.00,0
12.0541,0.0000,0.0000,0.1200,0.2010,-0.1200,-0.2010,0.2341,-0.1291,-0.0501,-0.0813,-0.0316,0.9962,5.00,0
12.1601,0.0000,0.0000,0.1145,0.1902,-0.1145,-0.1902,0.2220,-0.1632,-0.1559,-0.0631,-0.0602,0.9962,5.00,0
12.2618,0.0000,0.0000,0.1140,0.1901,-0.1140,-0.1901,0.2216,-0.1835,-0.1996,-0.0590,-0.0642,0.9962,5.00,0
12.3639,0.0000,0.0000,0.1123,0.1834,-0.1123,-0.1834,0.2151,-0.1791,-0.1718,-0.0629,-0.0604,0.9962,5.00,0
12.4669,0.0000,0.0000,0.1122,0.1717,-0.1122,-0.1717,0.2051,-0.1861,-0.1471,-0.0684,-0.0541,0.9962,5.00,0
12.5724,0.0000,0.0000,0.1053,0.1703,-0.1053,-0.1703,0.2002,-0.1563,-0.1884,-0.0557,-0.0671,0.9962,5.00,0
12.6773,0.0000,0.0000,0.0997,0.1704,-0.0997,-0.1704,0.1974,-0.1596,-0.1963,-0.0550,-0.0676,0.9962,5.00,0
12.7822,0.0000,0.0000,0.0744,0.1670,-0.0744,-0.1670,0.1828,-0.0686,-0.1816,-0.0308,-0.0815,0.9962,5.00,0
12.8869,0.0000,0.0000,0.0457,0.1386,-0.0457,-0.1386,0.1460,-0.0408,-0.0687,-0.0408,-0.0687,0.9968,4.58,0
12.9906,0.0000,0.0000,0.0379,0.1301,-0.0379,-0.1301,0.1355,-0.1208,-0.1448,-0.0559,-0.0670,0.9962,5.00,0
13.0888,0.0000,0.0000,-0.0020,0.0858,0.0020,-0.0858,0.0859,0.0302,0.0231,0.0302,0.0231,0.9993,2.18,0
13.1948,0.0000,0.0000,-0.0488,0.0186,0.0488,-0.0186,0.0522,0.0789,0.1451,0.0417,0.0766,0.9962,5.00,0
13.2987,0.0000,0.0000,-0.0551,-0.0011,0.0551,0.0011,0.0551,-0.0798,-0.0353,-0.0797,-0.0353,0.9962,5.00,0
13.4029,0.0000,0.0000,-0.0822,-0.0547,0.0822,0.0547,0.0988,0.0180,0.1276,0.0122,0.0863,0.9962,5.00,0
13.7071,0.0000,0.0000,-0.2526,-0.2254,0.2526,0.2254,0.3385,0.6779,0.6831,0.0614,0.0619,0.9962,5.00,0
13.8115,0.0000,0.0000,-0.2506,-0.2260,0.2506,0.2260,0.3374,-0.0108,0.0047,-0.0108,0.0047,0.9999,0.67,0
13.9096,0.0000,0.0000,-0.2885,-0.2363,0.2885,0.2363,0.3729,0.1729,0.0512,0.0836,0.0248,0.9962,5.00,0
14.0123,0.0000,0.0000,-0.3295,-0.2860,0.3295,0.2860,0.4363,0.2052,0.2350,0.0574,0.0657,0.9962,5.00,0
14.1119,0.0000,0.0000,-0.3528,-0.3226,0.3528,0.3226,0.4781,0.1491,0.2035,0.0516,0.0703,0.9962,5.00,0
