Time_s,Target_X_m,Target_Y_m,Current_X_m,Current_Y_m,Error_X_m,Error_Y_m,Error_Dist_m,PID_Out_X,PID_Out_Y,Normal_X,Normal_Y,Normal_Z,Tilt_Angle_deg,Centered
9.0551,0.0000,0.0000,0.0033,0.0314,-0.0033,-0.0314,0.0316,-0.0091,0.0005,-0.0091,0.0005,1.0000,0.52,0
9.0851,0.0000,0.0000,0.0033,0.0319,-0.0033,-0.0319,0.0321,-0.0104,-0.0143,-0.0104,-0.0143,0.9998,1.01,0
9.1350,0.0000,0.0000,0.0033,0.0325,-0.0033,-0.0325,0.0327,-0.0100,-0.0127,-0.0100,-0.0127,0.9999,0.93,0
9.1630,0.0000,0.0000,0.0022,0.0317,-0.0022,-0.0317,0.0318,0.0063,0.0033,0.0063,0.0033,1.0000,0.41,0
9.1954,0.0000,0.0000,0.0031,0.0321,-0.0031,-0.0321,0.0322,-0.0211,-0.0121,-0.0211,-0.0121,0.9997,1.39,0
9.2254,0.0000,0.0000,0.0033,0.0336,-0.0033,-0.0336,0.0337,-0.0121,-0.0284,-0.0121,-0.0284,0.9995,1.77,0
9.2637,0.0000,0.0000,0.0029,0.0319,-0.0029,-0.0319,0.0320,-0.0053,0.0105,-0.0053,0.0105,0.9999,0.68,0
9.2893,0.0000,0.0000,0.0031,0.0321,-0.0031,-0.0321,0.0322,-0.0136,-0.0108,-0.0136,-0.0108,0.9998,1.00,0
9.3218,0.0000,0.0000,0.0031,0.0321,-0.0031,-0.0321,0.0322,-0.0100,-0.0082,-0.0100,-0.0082,0.9999,0.74,0
9.3598,0.0000,0.0000,0.0031,0.0319,-0.0031,-0.0319,0.0321,-0.0098,-0.0067,-0.0098,-0.0067,0.9999,0.68,0
9.3874,0.0000,0.0000,0.0033,0.0326,-0.0033,-0.0326,0.0328,-0.0123,-0.0185,-0.0123,-0.0185,0.9998,1.27,0
9.4205,0.0000,0.0000,0.0032,0.0330,-0.0032,-0.0330,0.0331,-0.0095,-0.0133,-0.0095,-0.0133,0.9999,0.93,0
9.4550,0.0000,0.0000,0.0034,0.0320,-0.0034,-0.0320,0.0321,-0.0117,0.0033,-0.0117,0.0033,0.9999,0.70,0
9.4871,0.0000,0.0000,0.0031,0.0321,-0.0031,-0.0321,0.0322,-0.0070,-0.0099,-0.0070,-0.0099,0.9999,0.70,0
9.5352,0.0000,0.0000,0.0029,0.0326,-0.0029,-0.0326,0.0327,-0.0081,-0.0130,-0.0081,-0.0130,0.9999,0.88,0
9.5668,0.0000,0.0000,0.0029,0.0326,-0.0029,-0.0326,0.0327,-0.0099,-0.0090,-0.0099,-0.0090,0.9999,0.77,0
9.5990,0.0000,0.0000,0.0032,0.0330,-0.0032,-0.0330,0.0331,-0.0140,-0.0145,-0.0140,-0.0145,0.9998,1.15,0
9.6307,0.0000,0.0000,0.0032,0.0330,-0.0032,-0.0330,0.0332,-0.0101,-0.0100,-0.0101,-0.0100,0.9999,0.82,0
9.6635,0.0000,0.0000,0.0032,0.0325,-0.0032,-0.0325,0.0326,-0.0093,-0.0022,-0.0093,-0.0022,1.0000,0.55,0
9.6950,0.0000,0.0000,0.0030,0.0331,-0.0030,-0.0331,0.0333,-0.0076,-0.0182,-0.0076,-0.0182,0.9998,1.13,0
9.7271,0.0000,0.0000,0.0030,0.0334,-0.0030,-0.0334,0.0336,-0.0105,-0.0135,-0.0105,-0.0135,0.9999,0.98,0
9.7594,0.0000,0.0000,0.0028,0.0332,-0.0028,-0.0332,0.0333,-0.0070,-0.0069,-0.0070,-0.0069,1.0000,0.57,0
9.7907,0.0000,0.0000,0.0031,0.0352,-0.0031,-0.0352,0.0353,-0.0135,-0.0366,-0.0135,-0.0366,0.9992,2.24,0
9.8201,0.0000,0.0000,0.0026,0.0342,-0.0026,-0.0342,0.0343,-0.0037,0.0039,-0.0037,0.0039,1.0000,0.31,0
9.8508,0.0000,0.0000,0.0020,0.0340,-0.0020,-0.0340,0.0341,-0.0018,-0.0088,-0.0018,-0.0088,1.0000,0.52,0
9.8870,0.0000,0.0000,0.0020,0.0350,-0.0020,-0.0350,0.0351,-0.0089,-0.0219,-0.0089,-0.0219,0.9997,1.35,0
9.9365,0.0000,0.0000,0.0007,0.0344,-0.0007,-0.0344,0.0344,0.0015,-0.0059,0.0015,-0.0059,1.0000,0.35,0
9.9676,0.0000,0.0000,0.0006,0.0351,-0.0006,-0.0351,0.0351,-0.0077,-0.0202,-0.0077,-0.0202,0.9998,1.24,0
9.9953,0.0000,0.0000,0.0004,0.0370,-0.0004,-0.0370,0.0370,-0.0064,-0.0389,-0.0064,-0.0389,0.9992,2.26,0
10.0261,0.0000,0.0000,-0.0004,0.0363,0.0004,-0.0363,0.0363,0.0031,-0.0030,0.0031,-0.0030,1.0000,0.25,0
10.0600,0.0000,0.0000,-0.0010,0.0378,0.0010,-0.0378,0.0378,-0.0011,-0.0308,-0.0011,-0.0308,0.9995,1.76,0
10.0919,0.0000,0.0000,-0.0015,0.0387,0.0015,-0.0387,0.0387,-0.0016,-0.0251,-0.0016,-0.0251,0.9997,1.44,0
10.1239,0.0000,0.0000,-0.0022,0.0395,0.0022,-0.0395,0.0395,0.0013,-0.0235,0.0013,-0.0235,0.9997,1.35,0
10.1580,0.0000,0.0000,-0.0035,0.0393,0.0035,-0.0393,0.0395,0.0084,-0.0120,0.0084,-0.0120,0.9999,0.84,0
10.1870,0.0000,0.0000,-0.0036,0.0396,0.0036,-0.0396,0.0398,-0.0051,-0.0182,-0.0051,-0.0182,0.9998,1.09,0
10.2172,0.0000,0.0000,-0.0034,0.0418,0.0034,-0.0418,0.0420,-0.0102,-0.0448,-0.0102,-0.0448,0.9989,2.63,0
10.2493,0.0000,0.0000,-0.0055,0.0391,0.0055,-0.0391,0.0395,0.0204,0.0193,0.0204,0.0193,0.9996,1.61,0
10.2807,0.0000,0.0000,-0.0047,0.0406,0.0047,-0.0406,0.0409,-0.0160,-0.0336,-0.0160,-0.0336,0.9993,2.13,0
10.3284,0.0000,0.0000,-0.0047,0.0406,0.0047,-0.0406,0.0409,-0.0061,-0.0151,-0.0061,-0.0151,0.9999,0.93,0
10.3616,0.0000,0.0000,-0.0049,0.0412,0.0049,-0.0412,0.0415,-0.0039,-0.0222,-0.0039,-0.0222,0.9997,1.29,0
10.3969,0.0000,0.0000,-0.0035,0.0421,0.0035,-0.0421,0.0423,-0.0216,-0.0267,-0.0215,-0.0267,0.9994,1.97,0
10.4283,0.0000,0.0000,-0.0033,0.0421,0.0033,-0.0421,0.0422,-0.0094,-0.0159,-0.0094,-0.0159,0.9998,1.06,0
10.4604,0.0000,0.0000,-0.0029,0.0419,0.0029,-0.0419,0.0420,-0.0126,-0.0138,-0.0126,-0.0138,0.9998,1.07,0
10.4914,0.0000,0.0000,-0.0031,0.0412,0.0031,-0.0412,0.0413,-0.0041,-0.0057,-0.0041,-0.0057,1.0000,0.40,0
10.5213,0.0000,0.0000,-0.0019,0.0406,0.0019,-0.0406,0.0407,-0.0215,-0.0093,-0.0215,-0.0093,0.9997,1.34,0
10.5560,0.0000,0.0000,-0.0008,0.0403,0.0008,-0.0403,0.0403,-0.0225,-0.0108,-0.0225,-0.0108,0.9997,1.43,0
